Probability,Token
1.6629313677185564e-06,Ġfox
1.6522255918971496e-06,Ġfox
1.6416862536061672e-06,Ġfox
1.6313863397954265e-06,Ġfox
1.621274577701115e-06,Ġfox
1.6114594245664193e-06,Ġfox
1.601749090696103e-06,Ġfox
1.592263174643449e-06,Ġfox
1.5830189568077913e-06,Ġfox
1.5738943375254166e-06,Ġfox
1.564935132591927e-06,Ġfox
1.5562446833428112e-06,Ġfox
1.5476668977498775e-06,Ġfox
1.5392749901366187e-06,Ġfox
1.531095790596737e-06,Ġfox
1.5230561984935775e-06,Ġfox
1.5151398429225083e-06,Ġfox
1.5075190731295152e-06,Ġfox
1.4999091035861056e-06,Ġfox
1.4924336255717208e-06,Ġfox
1.48524236465164e-06,Ġfox
1.4780534911551513e-06,Ġfox
1.4710875575474347e-06,Ġfox
1.4642570249634446e-06,Ġfox
1.4575419982065796e-06,Ġfox
1.4510061419059639e-06,Ġfox
1.444487907065195e-06,Ġfox
1.438207391402102e-06,Ġfox
1.4319666661322117e-06,Ġfox
1.4259177305575577e-06,Ġfox
1.4198832332112943e-06,Ġfox
1.4140196071821265e-06,Ġfox
1.4082886536925798e-06,Ġfox
1.4026388726051664e-06,Ġfox
1.3970490044812323e-06,Ġfox
1.3916895795773598e-06,Ġfox
1.3863442518413649e-06,Ġfox
1.381123865940026e-06,Ġfox
1.3759579360339558e-06,Ġfox
1.3707957577935304e-06,Ġfox
1.3658942634720006e-06,Ġfox
1.3609717370854924e-06,Ġfox
1.356212237624277e-06,Ġfox
1.351488890577457e-06,Ġfox
1.3468229553836863e-06,Ġfox
1.3422518350125756e-06,Ġfox
1.3377481309362338e-06,Ġfox
1.3332845583136077e-06,Ġfox
1.3289848084241385e-06,Ġfox
1.3247207562017138e-06,Ġfox
1.3204769402364036e-06,Ġfox
1.3162813274902874e-06,Ġfox
1.3121853044140153e-06,Ġfox
1.3081622682875604e-06,Ġfox
1.3041742477071239e-06,Ġfox
1.3002301102460478e-06,Ġfox
1.2963191693415865e-06,Ġfox
1.2925113423989387e-06,Ġfox
1.2887868479083409e-06,Ġfox
1.285016651308979e-06,Ġfox
1.2813180774173816e-06,Ġfox
1.2776756648236187e-06,Ġfox
1.2741472801280906e-06,Ġfox
1.2705224889941746e-06,Ġfox
1.2670500382228056e-06,Ġfox
1.2635672419492039e-06,Ġfox
1.2601235539477784e-06,Ġfox
1.2567790008688462e-06,Ġfox
1.2533710105344653e-06,Ġfox
1.2500247521529673e-06,Ġfox
1.24673533719033e-06,Ġfox
1.2434705922714784e-06,Ġfox
1.24020368730271e-06,Ġfox
1.2370300055408734e-06,Ġfox
1.2337934549577767e-06,Ġfox
1.2306276175877429e-06,Ġfox
1.227482584909012e-06,Ġfox
1.224393599841278e-06,Ġfox
1.2213146192152635e-06,Ġfox
1.2182468935861834e-06,Ġfox
1.215168708768033e-06,Ġfox
1.212148276863445e-06,Ġfox
1.2091044254702865e-06,Ġfox
1.2061263987561688e-06,Ġfox
1.2031561027470161e-06,Ġfox
1.2001919458271004e-06,Ġfox
1.1972200582022197e-06,Ġfox
1.1942753417315544e-06,Ġfox
1.1913624575754511e-06,Ġfox
1.1884110335813602e-06,Ġfox
1.1855767070301226e-06,Ġfox
1.182634605356725e-06,Ġfox
1.1797943670899258e-06,Ġfox
1.1768790955102304e-06,Ġfox
1.1740681884475634e-06,Ġfox
1.1711886145349126e-06,Ġfox
1.168345761470846e-06,Ġfox
1.1654897207336035e-06,Ġfox
1.162639364338247e-06,ĠMiz
1.1598390301514883e-06,ĠMiz
1.1569582056836225e-06,ĠMiz
1.1541787898750044e-06,ĠMiz
1.1513118352013407e-06,ĠMiz
1.1484936521810596e-06,ĠMiz
1.145667511082138e-06,ĠMiz
1.1429252708694548e-06,ĠMiz
1.1400732091715327e-06,ĠMiz
1.1372545714039006e-06,ĠMiz
1.1344501444909838e-06,ĠMiz
1.1317089274598402e-06,ĠMiz
1.1288547057120013e-06,ĠMiz
1.1260337942076148e-06,ĠMiz
1.1232104952796362e-06,ĠMiz
1.1204203929082723e-06,ĠMiz
1.1175814051966881e-06,ĠMiz
1.1147784562126617e-06,ĠMiz
1.1120042699985788e-06,ĠMiz
1.1092064369222498e-06,ĠMiz
1.106364834413398e-06,ĠMiz
1.1035602938136435e-06,ĠMiz
1.1007498414983274e-06,ĠMiz
1.0979016451528878e-06,ĠMiz
1.095088236979791e-06,ĠMiz
1.0922087767539779e-06,ĠMiz
1.089398210751824e-06,ĠMiz
1.0865521744563011e-06,ĠMiz
1.083702954929322e-06,ĠMiz
1.080880224435532e-06,ĠMiz
1.078017476174864e-06,ĠMiz
1.075220438906399e-06,ĠMiz
1.0723073273766204e-06,ĠMiz
1.0694393495214172e-06,ĠMiz
1.0665739864634816e-06,ĠMiz
1.0637631930876523e-06,ĠMiz
1.0608239335851977e-06,ĠMiz
1.0579389027043362e-06,ĠMiz
1.055055804499716e-06,ĠMiz
1.0521629292270518e-06,ĠMiz
1.0492824458196992e-06,ĠMiz
1.0463827493367717e-06,ĠMiz
1.0434498562972294e-06,ĠMiz
1.0405569810245652e-06,ĠMiz
1.037633069245203e-06,ĠMiz
1.0347130228183232e-06,ĠMiz
1.0318052545699175e-06,ĠMiz
1.0288624707754934e-06,ĠMiz
1.0259021792080603e-06,ĠMiz
1.0230049838355626e-06,ĠMiz
1.0200631095358403e-06,ĠMiz
1.0170923587793368e-06,ĠMiz
1.014136387311737e-06,ĠMiz
1.0110891253134469e-06,ĠMiz
1.0081608934342512e-06,ĠMiz
1.0051861636384274e-06,ĠMiz
1.0022179139923537e-06,ĠMiz
9.992508012146573e-07,ĠMiz
9.962528793039382e-07,ĠMiz
9.932490456776577e-07,ĠMiz
9.902739748213207e-07,ĠMiz
9.872397868093685e-07,ĠMiz
9.842505050983164e-07,ĠMiz
9.812274583964609e-07,ĠMiz
9.782268080016365e-07,ĠMiz
9.752117193784215e-07,ĠMiz
9.721944707052899e-07,ĠMiz
9.691301556813414e-07,ĠMiz
9.661129070082097e-07,ĠMiz
9.630613249100861e-07,ĠMiz
9.600041721569141e-07,ĠMiz
9.570214842824498e-07,ĠMiz
9.53954099713883e-07,ĠMiz
9.508873972663423e-07,ĠMiz
9.478533797846467e-07,ĠMiz
9.448055493521679e-07,ĠMiz
9.417236697117914e-07,ĠMiz
9.386822625856439e-07,ĠMiz
9.355804877486662e-07,ĠMiz
9.325499945589399e-07,ĠMiz
9.294693086303596e-07,ĠMiz
9.263973197448649e-07,ĠMiz
9.232884963239485e-07,ĠMiz
9.202425417242921e-07,ĠMiz
9.171731107926462e-07,ĠMiz
9.140758834291773e-07,ĠMiz
9.110190717365185e-07,ĠMiz
9.079485607799143e-07,ĠMiz
9.048194442584645e-07,ĠMiz
9.017630873131566e-07,ĠMiz
8.986276611722133e-07,ĠMiz
8.955998396231735e-07,ĠMiz
8.924894814299478e-07,ĠMiz
8.893757126315904e-07,ĠMiz
8.862838285494945e-07,ĠMiz
8.832343496578687e-07,ĠMiz
8.801512763056962e-07,ĠMiz
8.770427371018741e-07,ĠMiz
8.739403938307078e-07,ĠMiz
8.708669270163227e-07,ĠMiz
8.67751282385143e-07,ĠMiz
8.646649689580954e-07,ĠMiz
8.616095783509081e-07,ĠMiz
8.585292334828409e-07,ĠMiz
8.554252985959465e-07,ĠMiz
8.52326706990425e-07,ĠMiz
8.492327197018312e-07,ĠMiz
8.461296943096386e-07,ĠMiz
8.430769184997189e-07,ĠMiz
8.400239721595426e-07,ĠMiz
8.369138981834112e-07,ĠMiz
8.338536758856208e-07,ĠMiz
8.307826533382467e-07,ĠMiz
8.27682924864348e-07,ĠMiz
8.246391303146083e-07,ĠMiz
8.215794764510065e-07,ĠMiz
8.184513831110962e-07,ĠMiz
8.154474926413968e-07,ĠMiz
8.124036412482383e-07,ĠMiz
8.093324481706077e-07,ĠMiz
8.062605729719508e-07,ĠMiz
8.032233154153801e-07,ĠMiz
8.002031108844676e-07,ĠMiz
7.971938771333953e-07,ĠMiz
7.940959108054813e-07,ĠMiz
7.911042985142558e-07,ĠMiz
7.880415182626166e-07,ĠMiz
7.850461543057463e-07,ĠMiz
7.819949132681359e-07,ĠMiz
7.78964249548153e-07,ĠMiz
7.759762183923158e-07,ĠMiz
7.729627782282478e-07,ĠMiz
7.699461548327236e-07,ĠMiz
7.669719934710884e-07,ĠMiz
7.639703198947245e-07,ĠMiz
7.61033845719794e-07,ĠMiz
7.580010787933134e-07,ĠMiz
7.550077043561032e-07,ĠMiz
7.520620783907361e-07,ĠMiz
7.4907848102157e-07,ĠMiz
7.461434847755299e-07,ĠMiz
7.431922881551145e-07,ĠMiz
7.402312007798173e-07,ĠMiz
7.373022299361764e-07,ĠMiz
7.34355126041919e-07,ĠMiz
7.314325785046094e-07,ĠMiz
7.284943990271131e-07,ĠMiz
7.255936225192272e-07,ĠMiz
7.227146738841839e-07,ĠMiz
7.197663194347115e-07,ĠMiz
7.168805495894048e-07,ĠMiz
7.139715307857841e-07,ĠMiz
7.110932642717671e-07,ĠMiz
7.082468300723122e-07,ĠMiz
7.053809554236068e-07,ĠMiz
7.025055310805328e-07,ĠMiz
6.996401111791783e-07,ĠMiz
6.968035108911863e-07,ĠMiz
6.939486070223211e-07,ĠMiz
6.911226932970749e-07,ĠMiz
6.883082619424385e-07,ĠMiz
6.854750154161593e-07,ĠMiz
6.826690537309332e-07,ĠMiz
6.798850336053874e-07,ĠMiz
6.770567324565491e-07,ĠMiz
6.743189260305371e-07,ĠMiz
6.714957976328151e-07,ĠMiz
6.687255904580525e-07,ĠMiz
6.659657287855225e-07,ĠMiz
6.632255349359184e-07,ĠMiz
6.604511781915789e-07,ĠMiz
6.577345743608021e-07,ĠMiz
6.549689715029672e-07,ĠMiz
6.522956255139434e-07,ĠMiz
6.495633897429798e-07,ĠMiz
