Probability,Token
2.9127179004717618e-05,Ġchild
2.8926833692821674e-05,Ġchild
2.8729988116538152e-05,Ġchild
2.8537224352476187e-05,Ġchild
2.83480912912637e-05,Ġchild
2.8161375666968524e-05,Ġchild
2.7978145226370543e-05,Ġchild
2.7797292204922996e-05,Ġchild
2.7619982574833557e-05,Ġchild
2.744485391303897e-05,Ġchild
2.7272553779766895e-05,Ġchild
2.7102943931822665e-05,Ġchild
2.6935997084365226e-05,Ġchild
2.677047814358957e-05,Ġchild
2.6609097403706983e-05,Ġchild
2.6448307835380547e-05,Ġchild
2.62905396084534e-05,Ġchild
2.6134048312087543e-05,Ġchild
2.598014907562174e-05,Ġchild
2.5828367142821662e-05,Ġchild
2.567789124441333e-05,Ġchild
2.552937439759262e-05,Ġchild
2.5383124011568725e-05,Ġchild
2.523769398976583e-05,Ġchild
2.5094263037317432e-05,Ġchild
2.495230728527531e-05,Ġchild
2.4811935873003677e-05,Ġchild
2.467236845404841e-05,Ġchild
2.4534376279916614e-05,Ġchild
2.4397819288424216e-05,Ġchild
2.426273022138048e-05,Ġchild
2.4129554731189273e-05,Ġchild
2.3995509764063172e-05,Ġchild
2.386477899563033e-05,Ġchild
2.3734122805763036e-05,Ġchild
2.3605327442055568e-05,Ġchild
2.3476888600271195e-05,Ġchild
2.334830969630275e-05,Ġchild
2.3222146410262212e-05,Ġchild
2.3096947188605554e-05,Ġchild
2.2972917577135377e-05,Ġchild
2.284860056533944e-05,Ġchild
2.272589335916564e-05,Ġchild
2.2604272089665756e-05,Ġchild
2.248269083793275e-05,Ġchild
2.236269756394904e-05,Ġchild
2.2244055799092166e-05,Ġchild
2.2124699171399698e-05,Ġchild
2.200733251811471e-05,Ġchild
2.18904697248945e-05,Ġchild
2.177418900828343e-05,Ġchild
2.1658306650351733e-05,Ġchild
2.1543644834309816e-05,Ġchild
2.142969060514588e-05,Ġchild
2.1316205675248057e-05,Ġchild
2.1203024516580626e-05,Ġchild
2.1090965674375184e-05,Ġchild
2.098025470331777e-05,Ġchild
2.0870154912699945e-05,Ġchild
2.0760158804478124e-05,Ġchild
2.065105400106404e-05,Ġchild
2.054223295999691e-05,Ġchild
2.0434317775652744e-05,Ġchild
2.0327237507444806e-05,Ġchild
2.0220541046001017e-05,Ġchild
2.011512333410792e-05,Ġchild
2.0009843865409493e-05,Ġchild
1.9905743101844564e-05,Ġchild
1.9801740563707426e-05,Ġchild
1.9698321921168827e-05,Ġchild
1.9596349375206046e-05,Ġchild
1.9494436855893582e-05,Ġchild
1.939357207447756e-05,Ġchild
1.9293469449621625e-05,Ġchild
1.919462920341175e-05,Ġchild
1.90956980077317e-05,Ġchild
1.899766175483819e-05,Ġchild
1.8900729628512636e-05,Ġchild
1.8803688362822868e-05,Ġchild
1.870883716037497e-05,Ġchild
1.8615219232742675e-05,Ġchild
1.8520988305681385e-05,Ġchild
1.842839628807269e-05,Ġchild
1.833605347201228e-05,Ġchild
1.824502214731183e-05,Ġchild
1.8155096768168733e-05,Ġchild
1.806686123018153e-05,Ġchild
1.7978876712732017e-05,Ġchild
1.789164343790617e-05,Ġchild
1.7806378309614956e-05,Ġchild
1.772163886926137e-05,Ġchild
1.7638431017985567e-05,Ġchild
1.7555847080075182e-05,Ġchild
1.7474472770118155e-05,Ġchild
1.73950847965898e-05,Ġchild
1.731636621116195e-05,Ġchild
1.7239181033801287e-05,Ġchild
1.7162154108518735e-05,Ġchild
1.7087535525206476e-05,Ġchild
1.7013757314998657e-05,Ġchild
1.694167440291494e-05,Ġchild
1.6870520994416438e-05,Ġchild
1.6801108358777128e-05,Ġchild
1.673273254709784e-05,Ġchild
1.6665986549924128e-05,Ġchild
1.660028829064686e-05,Ġchild
1.6536050679860637e-05,Ġchild
1.647372482693754e-05,Ġchild
1.641249400563538e-05,Ġchild
1.635189437365625e-05,Ġchild
1.6293693988700397e-05,Ġchild
1.623688694962766e-05,Ġchild
1.6180953025468625e-05,Ġchild
1.6126559785334393e-05,Ġchild
1.6073126971605234e-05,Ġchild
1.6021669580368325e-05,Ġchild
1.5971294487826526e-05,Ġchild
1.5922560123726726e-05,Ġchild
1.587438237038441e-05,Ġchild
1.582809090905357e-05,Ġbaby
1.5782750779180788e-05,Ġbaby
1.5739360605948605e-05,Ġbaby
1.5696507034590468e-05,Ġbaby
1.565554157423321e-05,Ġbaby
1.5614590665791184e-05,Ġbaby
1.5575984434690326e-05,Ġbaby
1.5538093066425063e-05,Ġbaby
1.5501575035159476e-05,Ġbaby
1.5464815078303218e-05,Ġbaby
1.542995778436307e-05,Ġbaby
1.5397221432067454e-05,Ġbaby
1.5363648344646208e-05,Ġbaby
1.5332019756897353e-05,Ġbaby
1.530075678601861e-05,Ġbaby
1.527035237813834e-05,Ġbaby
1.5241265828080941e-05,Ġbaby
1.5212567632261198e-05,Ġbaby
1.5184819858404808e-05,Ġbaby
1.5157907000684645e-05,Ġbaby
1.5131455256778281e-05,Ġbaby
1.510479978605872e-05,Ġbaby
1.507984234194737e-05,Ġbaby
1.5054830328153912e-05,Ġbaby
1.503057501395233e-05,Ġbaby
1.5006353351054713e-05,Ġbaby
1.4982894754211884e-05,Ġbaby
1.4959598956920672e-05,Ġbaby
1.4937330888642464e-05,Ġbaby
1.49148290802259e-05,Ġbaby
1.4892443687131163e-05,Ġbaby
1.4869909136905335e-05,Ġbaby
1.4847903003101237e-05,Ġbaby
1.4826116057520267e-05,Ġbaby
1.4804256352363154e-05,Ġbaby
1.4781706340727396e-05,Ġbaby
1.4760467820451595e-05,Ġbaby
1.4738250683876686e-05,Ġbaby
1.4716207260789815e-05,Ġbaby
1.4693755474581849e-05,Ġbaby
1.4671533790533431e-05,Ġbaby
1.4648507203673944e-05,Ġbaby
1.4625176845584065e-05,Ġbaby
1.4602176634070929e-05,Ġbaby
1.4578319678548723e-05,Ġbaby
1.455382243875647e-05,Ġbaby
1.4529071449942421e-05,Ġbaby
1.450367744837422e-05,Ġbaby
1.4477695913228672e-05,Ġbaby
1.4451249626290519e-05,Ġbaby
1.4423816537600942e-05,Ġbaby
1.4395942343981005e-05,Ġbaby
1.436745878891088e-05,Ġbaby
1.4338408618641552e-05,Ġbaby
1.4307713172456715e-05,Ġbaby
1.427704864909174e-05,Ġbaby
1.4245209968066774e-05,Ġbaby
1.4212400856195018e-05,Ġbaby
1.4178227502270602e-05,Ġbaby
1.4143587577564176e-05,Ġbaby
1.4108210962149315e-05,Ġbaby
1.4071776604396291e-05,Ġbaby
1.4034224477654789e-05,Ġbaby
1.3995295375934802e-05,Ġbaby
1.3955725080450065e-05,Ġbaby
1.3915029740019236e-05,Ġbaby
1.3873265743313823e-05,Ġbaby
1.3830314856022596e-05,Ġbaby
1.3786611816613004e-05,Ġbaby
1.3741665497946087e-05,Ġbaby
1.3696132555196527e-05,Ġbaby
1.3648349522554781e-05,Ġbaby
1.3600708371086512e-05,Ġbaby
1.3551771189668216e-05,Ġbaby
1.350166985503165e-05,Ġbaby
1.3451346603687853e-05,Ġbaby
1.3399459930951707e-05,Ġbaby
1.334667467745021e-05,Ġbaby
1.3293039955897257e-05,Ġbaby
1.3239406143839005e-05,Ġbaby
1.3184460840420797e-05,Ġbaby
1.3128853424859699e-05,Ġbaby
1.3072719411866274e-05,Ġbaby
1.301510837947717e-05,Ġbaby
1.2957890248799231e-05,Ġbaby
1.2900068213639315e-05,Ġbaby
1.284196969209006e-05,Ġbaby
1.2783330930687953e-05,Ġbaby
1.2724565749522299e-05,Ġbaby
1.2665559552260675e-05,Ġbaby
1.2605893061845563e-05,Ġbaby
1.2546443940664176e-05,Ġbaby
1.2486791092669591e-05,Ġbaby
1.2427300134731922e-05,Ġbaby
1.2367973795335274e-05,Ġbaby
1.2308506484259851e-05,Ġbaby
1.2249239262018818e-05,Ġbaby
1.2190223969810177e-05,Ġbaby
1.2131453331676312e-05,Ġbaby
1.2072657227690797e-05,Ġbaby
1.2014344974886626e-05,Ġbaby
1.1956128219026141e-05,Ġbaby
1.189851354865823e-05,Ġbaby
1.1840767001558561e-05,Ġbaby
1.1784093658206984e-05,Ġbaby
1.1727376659109723e-05,Ġbaby
1.1670877029246185e-05,Ġbaby
1.1615299627010245e-05,Ġbaby
1.1559713129827287e-05,Ġbaby
1.1504859685373958e-05,Ġbaby
1.1450366400822531e-05,Ġbaby
1.1396723493817262e-05,Ġbaby
1.1342256584612187e-05,Ġbaby
1.1289193935226649e-05,Ġbaby
1.1235892088734545e-05,Ġbaby
1.1183621609234251e-05,Ġbaby
1.1131205610581674e-05,Ġbaby
1.1079602700192481e-05,Ġbaby
1.1028250810340978e-05,Ġbaby
1.0976982594002038e-05,Ġbaby
1.0926164577540476e-05,Ġbaby
1.0875670341192745e-05,Ġbaby
1.0825472600117791e-05,Ġbaby
1.0775659575301688e-05,Ġbaby
1.0726006621553097e-05,Ġbaby
1.0676862075342797e-05,Ġbaby
1.0627428309817333e-05,Ġbaby
1.0578471119515598e-05,Ġbaby
1.0529480277909897e-05,Ġbaby
1.048043486662209e-05,Ġbaby
1.0431308510305826e-05,Ġbaby
1.0383184417150915e-05,Ġbaby
1.0334477337892167e-05,Ġbaby
1.0285746611771174e-05,Ġbaby
1.023701042868197e-05,Ġbaby
1.018812781694578e-05,Ġbaby
1.0139166988665238e-05,Ġbaby
1.0090257092087995e-05,Ġbaby
1.0041057066700887e-05,Ġbaby
9.991742444981355e-06,Ġbaby
9.941864846041426e-06,Ġbaby
9.891603440337349e-06,Ġbaby
9.841467544902116e-06,Ġbaby
9.79101150733186e-06,Ġbaby
9.739432243804913e-06,Ġbaby
9.68828589975601e-06,Ġbaby
9.636445611249655e-06,Ġbaby
9.584342478774488e-06,Ġbaby
9.532214789942373e-06,Ġbaby
9.479513209953438e-06,Ġbaby
9.426923497812822e-06,Ġbaby
9.374476576340385e-06,Ġbaby
9.322423466073815e-06,Ġbaby
9.270652299164794e-06,Ġbaby
9.21946866583312e-06,Ġbaby
9.169886652671266e-06,Ġbaby
9.122469236899633e-06,Ġbaby
9.076958122022916e-06,Ġbaby
9.033813512360211e-06,Ġbaby
8.994703421194572e-06,Ġbaby
8.95933135325322e-06,Ġbaby
8.928695024223998e-06,Ġbaby
8.904215064831078e-06,Ġbaby
8.886421710485592e-06,Ġbaby
8.876378160493914e-06,Ġbaby
8.874784725776408e-06,Ġbaby
8.882467227522284e-06,Ġbaby
8.900849934434518e-06,Ġbaby
8.930859621614218e-06,Ġbaby
8.973506737675052e-06,Ġbaby
9.03046293387888e-06,Ġbaby
9.101667274080683e-06,Ġbaby
9.189137927023694e-06,Ġbaby
9.29369343793951e-06,Ġbaby
9.416437933396082e-06,Ġbaby
9.558826604916248e-06,Ġbaby
9.720913112687413e-06,Ġbaby
9.904528269544244e-06,Ġbaby
1.0108826245414093e-05,Ġbaby
1.0334669241274241e-05,Ġbaby
1.0580958587524947e-05,Ġbaby
1.0846553777810186e-05,Ġbaby
1.1128743608423974e-05,Ġbaby
1.1423652722442057e-05,Ġbaby
1.1727983292075805e-05,Ġbaby
1.2036142834404018e-05,Ġbaby
1.2342130503384396e-05,Ġbaby
1.2641517969314009e-05,Ġbaby
1.2926763702125754e-05,Ġbaby
1.3194190614740364e-05,Ġbaby
1.343826443189755e-05,Ġbaby
1.3656723240274005e-05,Ġbaby
1.3845868124917615e-05,Ġbaby
1.4006579476699699e-05,Ġbaby
1.413733662047889e-05,Ġbaby
1.4240088603401091e-05,Ġbaby
1.431482087355107e-05,Ġbaby
1.4365091374202166e-05,Ġbaby
1.4391142030945048e-05,Ġbaby
1.4397211089089978e-05,Ġbaby
1.4384335372596979e-05,Ġbaby
1.4355057828652207e-05,Ġbaby
1.4313674910226837e-05,Ġbaby
1.4261765500123147e-05,Ġbaby
1.4203905266185757e-05,Ġbaby
1.4146579815133009e-05,Ġbaby
1.4095195183472242e-05,Ġbaby
1.4061109141039196e-05,Ġbaby
1.4050454410607927e-05,Ġbaby
1.4067173651710618e-05,Ġbaby
1.4099287000135519e-05,Ġbaby
1.4109523363003973e-05,Ġbaby
1.401967710989993e-05,Ġbaby
1.3687383216165472e-05,Ġbaby
1.2893839084426872e-05,Ġbaby
1.1521778105816338e-05,Ġbaby
9.837211109697819e-06,Ġbaby
8.09506673249416e-06,Ġbaby
6.452463821915444e-06,Ġbaby
5.242529823590303e-06,Ġbaby
4.5597644202644005e-06,Ġbaby
4.255303792888299e-06,Ġbaby
4.191937023279024e-06,Ġbaby
4.334498044045176e-06,Ġbaby
4.656835699279327e-06,Ġbaby
5.074778073321795e-06,Ġbaby
5.4798983910586685e-06,Ġbaby
5.798418897029478e-06,Ġbaby
6.006611329212319e-06,Ġbaby
6.109310561441816e-06,Ġbaby
6.126776497694664e-06,Ġbaby
6.079757440602407e-06,Ġbaby
5.98786209593527e-06,Ġbaby
5.864842933078762e-06,Ġbaby
5.720249191654148e-06,Ġbaby
5.559711553360103e-06,Ġbaby
5.3869712246523704e-06,Ġbaby
5.204766239330638e-06,Ġbaby
5.0157500481873285e-06,Ġbaby
4.822396931558615e-06,Ġbaby
4.629299382941099e-06,Ġbaby
4.437667939782841e-06,Ġbaby
4.250961865182035e-06,Ġbaby
4.0707391235628165e-06,Ġbaby
3.8985504033917096e-06,Ġbaby
3.7352353956521256e-06,Ġbaby
3.5808636766887503e-06,Ġbaby
3.4359020446572686e-06,Ġbaby
3.299727495686966e-06,Ġbaby
3.1720705919724423e-06,Ġbaby
3.052557531191269e-06,Ġbaby
2.9405880468402756e-06,Ġbaby
2.8358019790175604e-06,Ġbaby
2.7375101581128547e-06,Ġbaby
2.645358335939818e-06,Ġbaby
2.558925189077854e-06,Ġbaby
2.477650468790671e-06,Ġbaby
2.401101710347575e-06,Ġbaby
2.3293350750464015e-06,Ġbaby
2.261758027088945e-06,Ġbaby
2.1980517885822337e-06,Ġbaby
2.138040827048826e-06,Ġbaby
2.0814291019632947e-06,Ġbaby
2.02822707251471e-06,Ġbaby
1.9779040485445876e-06,Ġbaby
1.9304386569274357e-06,Ġbaby
1.8858247585740173e-06,Ġbaby
1.843663994804956e-06,Ġbaby
1.8037874269793974e-06,Ġbaby
1.7662357549852459e-06,Ġbaby
1.7309354234384955e-06,Ġbaby
1.6974503296296461e-06,Ġbaby
1.6659002994856564e-06,Ġbaby
1.6361603911718703e-06,Ġbaby
1.6080697378129116e-06,Ġbaby
1.5817380472071818e-06,Ġbaby
1.556786287437717e-06,Ġbaby
1.5332603879869566e-06,Ġbaby
1.5112478877199464e-06,Ġbaby
1.490450813435018e-06,Ġbaby
1.47075297718402e-06,Ġbaby
1.4523020581691526e-06,Ġbaby
1.4349147932080086e-06,Ġbaby
1.418577767253737e-06,Ġbaby
1.4032045783096692e-06,Ġbaby
1.3887498653275543e-06,Ġbaby
1.3752082850260194e-06,Ġbaby
1.362527427772875e-06,Ġbaby
1.3506569302990101e-06,Ġbaby
1.3394619600148872e-06,Ġbaby
1.329085080215009e-06,Ġbaby
1.319330863225332e-06,Ġbaby
1.3102244338369928e-06,Ġbaby
1.3017470337217674e-06,Ġbaby
1.2939151474711252e-06,Ġbaby
1.2866087217844324e-06,Ġbaby
1.279898356187914e-06,Ġbaby
1.2736581993522123e-06,Ġbaby
1.2679042811214458e-06,Ġbaby
1.2626987881958485e-06,Ġbaby
1.2579173471749527e-06,Ġbaby
1.2536060012280359e-06,Ġbaby
1.2496934687078465e-06,Ġbaby
1.2461969163268805e-06,Ġbaby
1.2430461993062636e-06,Ġbaby
1.2403785376591259e-06,Ġbaby
1.2380477301121573e-06,Ġbaby
1.2360702612568275e-06,Ġbaby
1.234482283507532e-06,Ġbaby
1.2331922789599048e-06,Ġbaby
1.2322595921432367e-06,Ġbaby
1.2316119182287366e-06,Ġbaby
1.23133281704213e-06,Ġbaby
1.2313068964431295e-06,Ġbaby
1.2316668289713562e-06,Ġbaby
1.232261524819478e-06,Ġbaby
1.2331953485045233e-06,Ġbaby
1.234369960911863e-06,Ġbaby
1.2358456160654896e-06,Ġbaby
1.2375837741274154e-06,Ġbaby
1.2395943258525222e-06,Ġbaby
1.2418961432558717e-06,Ġbaby
1.2444535286704195e-06,Ġbaby
1.24727523598267e-06,Ġbaby
1.2503353445936227e-06,Ġbaby
1.2537110478660907e-06,Ġbaby
1.2573217418321292e-06,Ġbaby
1.26116833598644e-06,Ġbaby
1.2652560599235585e-06,Ġbaby
1.2696187923211255e-06,Ġbaby
1.2741726322929026e-06,Ġbaby
1.2790018217856414e-06,Ġbaby
1.284138193113904e-06,Ġbaby
1.289520241698483e-06,Ġbaby
1.2950519021615037e-06,Ġbaby
1.3008685755266924e-06,Ġbaby
1.306957301494549e-06,Ġbaby
1.3132588492226205e-06,Ġbaby
1.3197544603826827e-06,Ġbaby
1.3265905636217212e-06,Ġbaby
1.3336234587768558e-06,Ġbaby
1.3409268149189302e-06,Ġbaby
1.348378191323718e-06,Ġbaby
1.35613174734317e-06,Ġbaby
1.3641235909744864e-06,Ġbaby
1.3723590654990403e-06,Ġbaby
1.3808356698064017e-06,Ġbaby
1.38957739181933e-06,Ġbaby
1.398523750140157e-06,Ġbaby
1.4076906609261641e-06,Ġbaby
1.4171843076837831e-06,Ġbaby
1.4268229051594972e-06,Ġbaby
1.4367747098731343e-06,Ġbaby
1.4469067082245601e-06,Ġbaby
1.4573686257790541e-06,Ġbaby
1.467991523895762e-06,Ġbaby
1.478895683248993e-06,Ġbaby
1.4900256246619392e-06,Ġbaby
1.5014409200375667e-06,Ġbaby
1.5130286783460178e-06,Ġbaby
1.5249163425323786e-06,Ġbaby
1.5370400205938495e-06,Ġbaby
1.5493568525926094e-06,Ġbaby
1.5620250906067668e-06,Ġbaby
1.574895577505231e-06,Ġbaby
1.5879427337495144e-06,Ġbaby
1.6013203776310547e-06,Ġbaby
1.6148619579325896e-06,Ġbaby
1.6287755215671496e-06,Ġbaby
1.6428792832812178e-06,Ġbaby
1.6571869991821586e-06,Ġbaby
1.6718159940865007e-06,Ġbaby
1.686623363639228e-06,Ġbaby
1.701707788015483e-06,Ġbaby
1.7170766568597173e-06,Ġbaby
1.732667556098022e-06,Ġbaby
1.748508680066152e-06,Ġbaby
1.7646163996687392e-06,Ġbaby
1.780940692697186e-06,Ġbaby
1.7975894479604904e-06,Ġbaby
1.814447614378878e-06,Ġbaby
1.8315129182155943e-06,Ġbaby
1.8488946125216899e-06,Ġbaby
1.866463094302162e-06,Ġbaby
1.884283619801863e-06,Ġbaby
1.9024446373805404e-06,Ġbaby
1.9207845980417915e-06,Ġbaby
1.9394076389289694e-06,Ġbaby
1.9582992081268458e-06,Ġbaby
1.9774406609940343e-06,Ġbaby
1.99679880097392e-06,Ġbaby
2.016427743001259e-06,Ġbaby
2.0362626855785493e-06,Ġbaby
2.0563775251503102e-06,Ġbaby
2.076759074043366e-06,Ġbaby
2.0974723611288937e-06,Ġbaby
2.1183432181715034e-06,Ġbaby
2.139422349500819e-06,Ġbaby
2.1607834241876844e-06,Ġbaby
2.182518073823303e-06,Ġbaby
2.204348902523634e-06,Ġbaby
2.2265053303271998e-06,Ġbaby
2.248830242024269e-06,Ġbaby
2.271512585139135e-06,Ġbaby
2.2944302600080846e-06,Ġbaby
2.317560074516223e-06,Ġbaby
